"date","price","receive_count","sent_count","avg_fee","blocksize","btchashrate","OIL","ecr20_transfers","GOLD","searches","hashrate","marketcap","difficulty","s&p500","transactionfee","transactions","tweet_count","unique_adresses","VIX","UVYX"
2018-07-06,469.93,116179,170413,3.44,19221,42660784.4042972,73.8,957337,1344.6,5,287617.8867,47242.0934895059,3511.897,2759.82,3.3561320663016e+21,459075,15834,40436984,13.37,549.5
2018-07-07,485.81,120802,159137,3.03,19710,42660784.4042972,73.8,941036,1344.6,5,290970.122,48848.4795166713,3525.427,2759.82,3.01504091935499e+21,484105,14029,40470483,13.37,549.5
2018-07-08,486.19,160709,184702,1.06,22366,42660784.4042972,73.8,661175,1344.6,5,285211.1629,48896.6143076787,3452.745,2759.82,1.38216199866923e+21,631505,12901,40512046,13.37,549.5
2018-07-09,471.48,173594,201864,0.79,22362,36261666.7436526,73.85,663149,1348.8,5,292711.4538,47426.9509799287,3531.174,2784.17,1.09682724581353e+21,651926,14276,40561623,12.69,503.5
2018-07-10,432.69,181742,198197,0.46,23429,36261666.7436526,74.11,627467,1344.9,5,285475.5765,43533.8099984297,3499.091,2793.84,7.34239112198463e+20,691771,16919,40618961,12.64,491
2018-07-11,445.59,171487,180383,0.58,22106,36261666.7436526,70.38,749544,1333.1,5,277618.9439,44840.9173432922,3357.072,2774.02,8.38937528693382e+20,643920,15593,40667560,13.63,514.5
2018-07-12,430.91,147581,179433,1.04,21238,37594816.2562869,70.33,831996,1335.2,5,280736.7326,43372.4677053466,3441.983,2798.29,1.36306030149493e+21,566058,13922,40711763,12.58,488.5
2018-07-13,432.46,132236,173510,1.18,20793,37594816.2562869,71.01,886477,1329,5,277972.6386,43537.2562826206,3446.238,2801.31,1.53190262251895e+21,563317,12627,40756614,12.18,480.5
2018-07-14,433.74,132231,153917,2.5,19583,37594816.2562869,71.01,1019707,1329,5,278402.5296,43674.9899828944,3424.541,2801.31,2.9322618461245e+21,508951,10603,40789304,12.18,480.5
2018-07-15,449.62,129664,158516,3.53,18676,35461777.0360721,71.01,970851,1329,5,280223.7415,45283.2766032781,3422.096,2801.31,3.56156698286569e+21,453706,13146,40824383,12.18,480.5
2018-07-16,478.75,214256,220275,0.4,23433,35461777.0360721,68.06,518095,1327.5,5,280468.6157,48226.8478422266,3445.541,2798.43,5.83144510055501e+20,703999,12769,40899137,12.83,475.5
2018-07-17,499.06,222856,221824,0.36,23583,35461777.0360721,68.08,518773,1314.6,5,286575.539,50283.1241867356,3450.889,2809.55,5.0676849052618e+20,701292,14974,40991571,12.06,466.5
2018-07-18,479.02,285265,222989,0.31,23590,44793365.5190113,68.76,457999,1315,5,284188.3364,48273.7187266231,3478.378,2815.62,4.78470516253139e+20,746145,13865,41093222,12.1,459.5
2018-07-19,468.65,242881,222457,0.28,23728,44793365.5190113,69.46,447863,1310.4,5,280865.4338,47238.2464069141,3433.815,2804.49,4.31950070567658e+20,734702,13918,41183651,12.87,473.5
2018-07-20,448.84,211531,218659,0.37,21230,44793365.5190113,70.46,333735,1316.8,5,276215.2061,45250.5288734713,3427.893,2801.83,5.58219141946474e+20,671608,14646,41283481,12.86,476.5
2018-07-21,461.04,173743,195491,0.44,19169,35268339.5178422,70.46,311927,1316.8,5,265356.9052,46489.975052025,3236.425,2801.83,5.91209761714397e+20,620634,12959,41386815,12.86,476.5
2018-07-22,457.65,224003,199461,0.25,20793,35268339.5178422,70.46,451082,1316.8,5,277879.9228,46157.6424907828,3345.711,2801.83,3.67829167688821e+20,675356,11419,41467067,12.86,476.5
2018-07-23,449.63,277484,207937,0.33,23066,35268339.5178422,67.89,412827,1310.7,5,287300.9941,45357.9519429466,3515.978,2806.98,5.58459657485428e+20,758657,12976,41534172,12.62,472.5
2018-07-24,479.47,295071,222762,0.29,24225,40931868.4915103,68.52,423843,1310.8,5,282719.1101,48378.0212945787,3425.937,2820.4,4.75622972129876e+20,784910,14679,41616773,12.41,461
2018-07-25,471.28,289146,226557,0.27,24159,40931868.4915103,69.3,428902,1316.7,5,289873.6853,47561.449087835,3475.588,2846.07,4.43459507125299e+20,787527,14514,41711100,12.29,457
2018-07-26,462.03,247892,228404,0.25,23504,40931868.4915103,69.61,445055,1311.5,5,287517.1961,46637.3761617253,3529.121,2837.44,3.90998800405601e+20,725630,14076,41805243,12.14,459.5
2018-07-27,469.69,278263,230867,0.22,22766,42991333.5728441,68.69,413196,1309,5,286980.17,47420.2127770231,3503.12,2818.82,3.63146119386673e+20,788715,11581,41903836,13.03,478.5
2018-07-28,468.55,222254,229584,0.34,19586,42991333.5728441,68.69,330478,1309,5,288229.5692,47314.6952835312,3544.916,2818.82,5.12539594286986e+20,703973,9653,42009275,13.03,478.5
2018-07-29,466.2,233145,219008,0.2,21871,42991333.5728441,68.69,421860,1309,5,289579.6618,47086.9436618437,3557.469,2818.82,3.03759406417417e+20,716354,9679,42116918,13.03,478.5
2018-07-30,456.56,247366,236573,0.21,23849,39630250.2088953,70.13,468438,1307.7,5,289075.2031,46122.608914135,3562.924,2802.6,3.43232712471259e+20,757712,12101,42207852,14.26,499
2018-07-31,431.99,238813,238150,0.21,23919,39630250.2088953,68.76,438754,1309.8,5,290345.5569,43649.3951229456,3529.739,2816.29,3.5572234760962e+20,745063,13385,42306076,12.83,478.5
2018-08-01,419.87,250108,232865,0.41,24727,39630250.2088953,67.66,446236,1304,5,287162.3906,42433.3354688959,3515.278,2813.36,7.47822723123542e+20,757758,12869,42402181,13.15,470.5
2018-08-02,410.83,247007,206864,0.18,24602,45249464.7907536,68.96,443687,1296.2,5,292800.3203,41528.1685194359,3554.081,2827.22,3.33957457254237e+20,779928,11583,42473512,12.19,464
2018-08-03,417.62,266566,219778,0.19,22395,45249464.7907536,68.49,455770,1299.4,5,285672.7276,42223.0942811519,3477.335,2840.35,3.4403554674194e+20,753190,12600,42548009,11.64,453
2018-08-04,406.91,232422,195806,0.23,21272,45249464.7907536,68.49,481942,1299.4,5,292889.4426,41148.6526561272,3565.682,2840.35,4.01410556046793e+20,720548,10888,42620951,11.64,453
2018-08-05,408.81,208959,199963,0.15,22206,47319701.7419725,68.49,479012,1299.4,6,293048.5066,41349.1822428188,3567.619,2840.35,2.62742229465993e+20,704249,10429,42701911,11.64,453
2018-08-06,404.95,227712,213355,0.25,23317,47319701.7419725,69.01,461331,1293.6,6,293327.109,40967.0268038281,3595.327,2850.4,4.26678880059263e+20,699536,11947,42777737,11.27,428
2018-08-07,377.94,207789,202001,0.8,19803,47319701.7419725,69.17,264940,1294.2,6,291954.5748,38242.25214657,3566.362,2858.45,1.3443269746175e+21,636342,12577,42849840,10.93,414.5
2018-08-08,355.57,179614,194892,1.81,16263,46432457.3343105,66.94,126846,1296.8,6,294985.5601,35986.030584215,3591.201,2857.7,2.87801638516902e+21,565663,11572,42921999,10.85,404.5
2018-08-09,363.51,159659,195395,1.68,15543,46432457.3343105,66.81,123821,1295.8,6,295911.9974,36797.0726631375,3606.036,2853.58,2.48460865877865e+21,538530,11100,42987726,11.27,413
2018-08-10,331.57,196532,202559,0.82,18596,46432457.3343105,67.63,205258,1294.6,6,292146.4903,33570.6570750238,3582.381,2833.28,1.52059982619294e+21,613892,10534,43066197,13.16,443
2018-08-11,318.01,227510,198914,0.25,20285,52376369.8984008,67.63,382522,1294.6,6,293393.2115,32204.302667075,3553.789,2833.28,5.07308149492136e+20,657312,9562,43136772,13.16,443
2018-08-12,318.2,228037,192302,0.18,19754,52376369.8984008,67.63,396854,1294.6,8,285376.3397,32230.019752225,3490.941,2833.28,3.62477779726846e+20,641927,8468,43201878,13.16,443
2018-08-13,284.03,230194,212681,0.22,21954,52376369.8984008,67.2,393673,1274.1,8,285178.2999,28774.7840596909,3500.413,2821.93,5.26721996785398e+20,694941,10911,43268345,14.78,482.5
2018-08-14,278.31,217539,214412,0.24,21862,43195594.4438796,67.04,380815,1275.9,8,286578.1953,28200.9553347947,3545.297,2839.96,5.99407782407458e+20,690348,11625,43339019,13.31,446
2018-08-15,281.24,212240,198892,0.26,19765,43195594.4438796,65.01,380792,1259.7,8,283434.3978,28503.5726393463,3506.907,2818.37,5.90092590063515e+20,648565,11032,43398282,14.64,488
2018-08-16,286.8,239564,202858,0.21,22328,43195594.4438796,65.46,389421,1258,8,279030.9812,29072.9352873,3436.675,2840.69,5.24785201272861e+20,716732,10612,43459723,13.45,449
2018-08-17,317.57,209386,182560,1.01,20514,48277429.084336,65.91,266919,1258.1,8,284891.2505,32198.6039996603,3483.034,2850.13,1.93516300761191e+21,607270,10852,43509078,12.64,431
2018-08-18,294.85,201122,165615,0.21,22512,48277429.084336,65.91,442684,1258.1,8,280430.8589,29901.0455125625,3441.651,2850.13,4.41953223477292e+20,627522,9317,43555669,12.64,431
2018-08-19,299.62,194986,159823,0.2,22015,48277429.084336,65.91,378835,1258.1,5,282006.0502,30390.9051124138,3468.867,2850.13,3.94178710096255e+20,599660,8761,43606981,12.64,431
2018-08-20,270.81,218272,193424,0.17,25134,47642199.754279,66.43,404034,1267.5,5,283826.5336,27474.2007261441,3494.743,2857.05,4.06410218505022e+20,663769,10237,43672259,12.49,418.5
2018-08-21,281.13,178965,184062,0.18,25249,47642199.754279,67.35,462010,1272.8,5,286170.3659,28526.9460556744,3516.086,2862.96,3.77618559440687e+20,605639,10286,43731555,12.86,432.5
2018-08-22,270.37,192835,178041,0.41,22830,47642199.754279,67.86,375835,1275.8,5,289763.7194,27440.5915223656,3593.969,2861.82,8.91346476414307e+20,594918,9174,43785438,12.25,424.5
2018-08-23,275.83,180485,183416,0.28,24307,47324585.0892504,67.83,405345,1265.2,5,279114.193,28000.3533132434,3451.971,2856.98,5.99908997808549e+20,599557,9521,43836157,12.41,420
2018-08-24,281.37,206680,170635,0.5,22859,47324585.0892504,68.72,400662,1285,5,282957.45,28568.5697199919,3431.231,2874.69,1.05596355696535e+21,596227,10679,43888243,11.99,416
2018-08-25,277.56,194621,166204,0.16,24937,47324585.0892504,68.72,439799,1285,5,283524.6978,28187.3945594925,3500.505,2874.69,3.33520516759777e+20,577239,10429,43938589,11.99,416
2018-08-26,274.3,206678,169205,0.45,24193,57853309.2089489,68.72,373155,1285,5,288842.6926,27861.9291179937,3569.734,2874.69,9.50622764082728e+20,574072,9649,44001480,11.99,416
2018-08-27,288.02,221406,178532,0.17,24863,57853309.2089489,68.87,580315,1288,5,285297.4737,29261.45166415,3495.42,2896.74,3.76453585524854e+20,645935,11115,44047931,12.16,418
2018-08-28,295.55,192952,203644,0.18,25984,57853309.2089489,68.53,523597,1286.4,5,282969.428,30032.4879477578,3491.155,2897.52,3.80620382285834e+20,613844,12131,44103200,12.5,418
2018-08-29,288.67,168646,161936,0.28,24552,46483294.6823347,69.51,440490,1283.3,5,278007.4815,29339.2240941003,3456.093,2914.04,5.30744662464587e+20,546841,13346,44157003,12.25,417.5
2018-08-30,284.15,173634,183849,0.21,23668,46483294.6823347,70.25,421909,1276.1,5,279549.2413,28885.6531666938,3432.294,2901.13,4.41391249486415e+20,592847,14935,44209257,13.53,431
2018-08-31,281.66,181733,177212,0.22,22118,46483294.6823347,69.8,376179,1277.7,5,280439.7219,28638.2820484413,3465.884,2901.52,4.47892055737219e+20,577258,15383,44262786,12.86,420.5
2018-09-01,295.36,208619,195624,0.16,23748,50496240.9858456,69.8,371575,1277.7,5,277588.8544,30037.27513436,3427.219,2901.52,3.60563523100649e+20,656254,10518,44329267,12.86,420.5
2018-09-02,295.02,213620,194407,0.16,23061,50496240.9858456,69.92,385235,1204.9,6,274831.7379,30008.7467636963,3385.921,2901.52,3.32101884048372e+20,620267,11483,44407612,12.86,420.5
2018-09-03,288.97,216319,201397,0.17,25005,50496240.9858456,70.12,371834,1206.3,6,274967.4979,29399.2281532709,3406.537,2901.52,3.72263742203329e+20,631429,13320,44478482,12.86,420.5
2018-09-04,285.23,202952,179591,0.22,23087,42135936.1868645,69.87,334268,1270.2,6,276727.458,29024.588221585,3394.754,2896.72,4.59978457339827e+20,589521,13959,44540982,13.16,424.5
2018-09-05,228.27,204346,191871,0.13,25414,42135936.1868645,68.72,336793,1272.6,6,277065.298,23233.0621698263,3435.482,2888.6,3.62380209841285e+20,626957,13310,44602673,13.91,429
2018-09-06,229.52,183003,197723,0.2,23479,42135936.1868645,67.77,424738,1275.7,6,276862.3513,23365.00652203,3399.788,2878.05,5.11158838466205e+20,588959,12656,44656421,14.65,448.5
2018-09-07,215.14,193753,182954,0.19,25113,52673943.1674501,67.75,600430,1272.1,6,272247.9516,21905.4808859637,3399.656,2871.68,5.0659950805672e+20,582184,11959,44705538,14.88,460.5
2018-09-08,196.77,186430,162469,0.15,25208,52673943.1674501,67.75,357906,1272.1,6,271323.9081,20039.0453258494,3375.92,2871.68,4.0449548361775e+20,543337,11787,44745749,14.88,460.5
2018-09-09,195.99,187563,161889,0.15,22118,52673943.1674501,67.75,324172,1272.1,6,257770.4413,19963.5822761644,3209.593,2871.68,4.3307893712284e+20,565631,13013,44785802,14.88,460.5
2018-09-10,197.14,181269,174321,0.16,23522,47105048.6593962,67.54,331924,1271.6,6,260772.6661,20084.7504169062,3220.98,2877.13,4.48309581240748e+20,561611,14458,44833306,14.16,441
2018-09-11,185.15,158315,174162,0.17,22317,47105048.6593962,69.25,342723,1274.4,6,255565.1744,18866.9498645031,3197.34,2887.89,5.12254527644765e+20,557317,13455,44883424,13.22,420.5
2018-09-12,183.03,161244,177216,0.17,24133,47105048.6593962,70.37,342946,1283.9,6,252569.2634,18654.6543721838,3133.092,2888.92,5.19583146425811e+20,570673,12563,44937612,13.14,413
2018-09-13,211.27,171553,179168,0.2,24041,51641090.3821529,68.59,360753,1281,6,246361.6094,21537.2264251484,3049.956,2904.18,5.35655261393735e+20,555753,13371,44987737,12.37,394.5
2018-09-14,208.87,155370,165963,0.16,26309,51641090.3821529,68.99,424686,1273.8,6,253565.5649,21296.8339310863,3142.743,2904.98,3.92433137938438e+20,514394,12846,45042911,12.07,383
2018-09-15,221.63,126179,149215,0.18,25808,51641090.3821529,68.99,418192,1273.8,6,254429.8705,22602.4004035872,3146.685,2904.98,3.85383483215684e+20,479695,10321,45106424,12.07,383
2018-09-16,220.12,124426,146693,0.18,27185,48500753.8048598,68.99,424321,1273.8,5,253293.4755,22452.9211682187,3129.495,2904.98,3.70196807498742e+20,458432,10279,45157167,12.07,383
2018-09-17,196.04,160897,172253,0.16,25919,48500753.8048598,68.91,421375,1278.4,5,254187.1006,20000.7016368737,3140.087,2888.8,4.42143632482982e+20,553720,11921,45228749,13.68,399.5
2018-09-18,208.39,140097,159422,0.23,26176,48500753.8048598,69.85,402834,1275.7,5,253649.0746,21264.897583475,3178.892,2904.31,5.43078626345878e+20,500513,13557,45293967,12.79,398
2018-09-19,209.78,134325,156823,0.29,20024,54432500.67308,71.12,224532,1281.5,5,257726.225,21411.0491424475,3170.66,2907.95,6.9845980802201e+20,507255,12245,45346244,11.75,376.3
2018-09-20,224.76,145261,168232,0.22,24244,54432500.67308,70.8,395470,1284.4,5,256660.2049,22944.5629384988,3176.542,2930.75,4.94757311551543e+20,498146,11252,45410431,11.8,367.6
2018-09-21,247.69,154444,179800,0.31,26244,54432500.67308,70.78,358058,1274.3,5,255415.9684,25290.4976875306,3112.105,2929.67,6.80152691787906e+20,544686,11849,45461583,11.68,368.4
2018-09-22,240.78,135525,149903,0.21,25021,55111696.535195,70.78,374690,1274.3,5,262892.1809,24589.8420804431,3278.09,2929.67,4.19376992861723e+20,470309,10075,45509222,11.68,368.4
2018-09-23,244.55,137183,145515,0.19,25761,55111696.535195,70.78,384820,1274.3,5,260332.227,24979.8265846187,3248.982,2929.67,3.702980718796e+20,468627,9221,45552439,11.68,368.4
2018-09-24,227.92,135090,150687,0.32,28688,55111696.535195,72.08,400717,1277.4,5,261741.3439,23285.77298201,3264.682,2919.37,6.7938681261278e+20,480337,11121,45590266,12.2,368.2
2018-09-25,219.2,143008,161144,0.22,28211,60089527.1899868,72.28,430215,1278.2,5,259333.6504,22399.3578214,3222.555,2915.56,5.14749182324166e+20,519108,10803,45634004,12.42,372.9
2018-09-26,214.21,129632,157584,0.23,29742,60089527.1899868,71.57,443450,1271.8,5,266760.1081,21893.8588351391,3283.669,2905.97,5.35126297948815e+20,493507,12399,45675061,12.89,379
2018-09-27,229.09,134904,170805,0.26,29477,60089527.1899868,72.12,422304,1259.8,5,265516.5942,23419.4048812803,3276.765,2914,5.69997043131453e+20,504047,12058,45720373,12.41,368.1
2018-09-28,221.56,131149,178864,0.27,28068,54756137.2027098,73.25,372263,1268.7,5,264448.9358,22654.1514397587,3285.647,2913.98,6.2086564901131e+20,500407,10250,45768146,12.12,368
2018-09-29,231.32,116771,146855,0.35,20428,54756137.2027098,73.25,254676,1268.7,5,259938.0808,23656.7774892363,3265.763,2913.98,6.62158329233322e+20,434315,10778,45817630,12.12,368
2018-09-30,232.6,146774,157851,0.25,23846,54756137.2027098,73.25,369986,1268.7,4,263793.7941,23792.4522049625,3260.161,2913.98,5.22137411449057e+20,479351,9840,45863137,12.12,368
2018-10-01,230.89,127722,163737,0.3,24593,56178374.5326503,75.3,385445,1264.4,4,259027.1628,23622.2254110734,3240.653,2924.59,6.11806878825731e+20,476308,11229,45910383,12,361.2
2018-10-02,225.41,123841,160202,0.3,24107,56178374.5326503,75.23,345044,1280.7,4,259556.2604,23066.1938111341,3211.925,2923.43,6.46265081061878e+20,490262,12271,45959870,12.05,362.3
2018-10-03,219.97,174634,156475,0.18,21423,56178374.5326503,76.41,367465,1276.7,4,258086.8149,22513.983282665,3226.085,2925.51,4.44725781937521e+20,559006,12321,46023954,11.61,357.2
2018-10-04,221.76,172500,171618,0.17,22655,54911962.6283177,74.33,397961,1275.5,4,261317.7945,22701.70738836,3261.753,2901.61,4.41227546690282e+20,559181,12111,46085905,14.22,390.4
2018-10-05,227.9,197049,169674,0.16,20849,54911962.6283177,74.34,391881,1280.2,4,259922.335,23334.8613116313,3277.001,2885.57,4.29831401691869e+20,595361,14693,46155811,14.82,402.9
2018-10-06,224.62,196658,173451,0.11,17610,54911962.6283177,74.34,348785,1280.2,4,261827.4556,23003.6224225569,3252.609,2885.57,2.90769198671218e+20,596865,10697,46245923,14.82,402.9
2018-10-07,225.65,150725,149955,0.14,15402,52623567.2251537,74.34,285009,1280.2,4,263804.8258,23113.7366783734,3275.289,2885.57,3.14187829229962e+20,497767,8532,46316597,14.82,402.9
2018-10-08,229.33,163811,165089,0.18,17036,52623567.2251537,74.29,298503,1262.9,4,266039.6993,23495.3701997291,3311.602,2884.43,4.31496702614047e+20,542842,10710,46380175,15.69,408.5
2018-10-09,227.49,172027,157750,0.16,18245,52623567.2251537,74.96,356105,1265.8,4,263567.6875,23311.4877573797,3289.361,2880.34,3.87495837112857e+20,537028,10318,46439045,15.95,419.5
2018-10-10,225.26,156499,158311,0.2,16867,53364744.2283249,73.17,246976,1267.7,4,263745.3818,23087.5605865581,3294.91,2785.68,4.4794096471051e+20,516772,10689,46485924,22.959999,523.1
2018-10-11,189.83,171655,166534,0.16,18166,53364744.2283249,70.97,281024,1302.3,4,259550.9898,19460.1247313059,3219.699,2728.37,4.71926908759281e+20,570525,11221,46539754,24.98,591
2018-10-12,195.97,162181,162888,0.22,20202,53364744.2283249,71.34,631756,1296.3,4,259276.4273,20093.5514254709,3237.209,2767.13,6.17706520971357e+20,562140,10146,46599664,21.309999,522.2
2018-10-13,199.45,168665,147497,0.13,17319,52252978.7235681,71.34,319139,1296.3,4,256898.5131,20454.4452809234,3196.433,2767.13,3.41114582158222e+20,541797,8838,46658560,21.309999,522.2
2018-10-14,194.99,149668,150938,0.11,15242,52252978.7235681,71.34,316448,1296.3,4,259153.1832,20001.0438058122,3220.776,2767.13,2.95784466140686e+20,511719,8516,46736817,21.309999,522.2
2018-10-15,210.8,172454,175914,0.15,17581,52252978.7235681,71.78,292318,1305.4,4,257050.9069,21627.0321197875,3215.462,2750.79,4.09714491824754e+20,562011,14303,46805064,21.299999,534.4
2018-10-16,210.22,180238,175339,0.13,17645,50029447.7140546,71.92,302794,1305.8,4,257301.1164,21571.8114902,3205.597,2809.92,3.51755167762662e+20,575450,14178,46873582,17.620001,478.7
2018-10-17,207.6,193330,169528,0.14,17763,50029447.7140546,69.75,291295,1301.9,4,255963.6456,21307.1939808375,3189.854,2809.21,3.828993770093e+20,580354,10744,46937003,17.4,487.3
2018-10-18,202.49,173322,167324,0.13,17769,50029447.7140546,68.65,384805,1305.1,4,260467.6722,20786.8634044075,3237.578,2768.78,3.62986377349918e+20,565791,12042,47015838,20.059999,534.9
2018-10-19,202.86,175434,162492,0.14,18544,50702736.5834647,69.12,332479,1303.8,4,257014.036,20828.9629741331,3213.605,2767.78,4.14567744807115e+20,601119,9661,47082211,19.889999,527.6
